id_0;fid_unidad;cod_le;cod_ue_det;des_ue_det;cod_dep;nom_dep;cod_prov;nom_prov;cod_mun;nom_mun;cod_mod_ap;modalidad;cod_le_12;cod_ue;des_ue;area;cod_depn;cant_2020;crec_anual;cant_2024
13623;8885;80700013;80700013;SAUTA;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700013;80700013;SAUTA;R;1;815;3;
13624;1185;50630019;50630019;ALTO REMOLINOS;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630019;50630019;ALTO REMOLINOS;R;1;139;7;
13625;8852;80690032;80690032;OJATI;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690032;80690032;OJATI;R;1;111;2;
13626;6817;72180059;72180052;CANAAN;8;Beni;6;Marban;2;San Andres;1;Regular;72180059;72180052;CANAAN;R;1;275;6;
13627;7745;80540030;80540031;VILLA CAMACHO;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540030;80540031;VILLA CAMACHO;R;2;754;0;
13628;8859;80690039;80690039;JICHUHUAYA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690039;80690039;JICHUHUAYA;R;1;6;3;
13629;4565;70680069;70680069;SAN JOSE;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680069;70680069;SAN JOSE;R;1;568;5;
13630;8823;80690002;80690002;CHURUBAMBA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690002;80690002;CHURUBAMBA;R;1;943;8;
13631;8851;80690031;80690031;HUARATA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690031;80690031;HUARATA;R;1;634;9;
13632;7807;80540099;80540101;NOR CHICHAS;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540099;80540101;NOR CHICHAS;R;2;7;0;
13633;14101;81960031;81960050;MARCOS MEJIA;7;Santa Cruz;3;Velasco;1;San Ignacio de Velasco;1;Regular;81960031;81960050;MARCOS MEJIA;R;1;598;7;
13634;8926;80700057;80700057;CACHACHEQUE;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700057;80700057;CACHACHEQUE;R;1;833;2;
13635;8944;80700076;80700077;OJCHI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700076;80700077;OJCHI;R;1;424;8;
13636;7895;80540211;80540221;VILLA ELEVACION;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540211;80540221;VILLA ELEVACION;R;1;573;7;
13637;6824;72180068;72180063;29 DE JULIO;8;Beni;6;Marban;2;San Andres;1;Regular;72180068;72180063;29 DE JULIO;R;1;256;4;
13638;2301;60700046;60700047;YARICOA BAJO;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700046;60700047;YARICOA BAJO;R;1;899;7;
13639;4804;70720042;70720042;KILINA;2;La Paz;6;Larecaja;1;Sorata;1;Regular;70720042;70720042;KILINA;R;1;925;9;
13640;8761;80680006;80680006;AVISPAYA;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680006;80680006;AVISPAYA;R;1;935;1;
13641;8850;80690030;80690030;MONTE ROJO;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690030;80690030;MONTE ROJO;R;1;578;7;
13642;7808;80540100;80540102;FRANZ TAMAYO;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540100;80540102;FRANZ TAMAYO;R;2;308;6;
13643;8932;80700063;80700063;ULLACHAPI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700063;80700063;ULLACHAPI;R;1;177;10;
13644;8765;80680011;80680011;LAMBRAMANI;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680011;80680011;LAMBRAMANI;R;1;863;0;
13645;8822;80690001;80690001;CHAJLAYA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690001;80690001;CHAJLAYA;R;1;47;1;
13646;8867;80690048;80690048;YANARANI;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690048;80690048;YANARANI;R;1;70;6;
13647;7783;80540073;80540074;1RO. DE MAYO;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540073;80540074;1RO. DE MAYO;R;1;538;4;
13648;14159;81960094;81960026;HERMOGENES SALAS;7;Santa Cruz;3;Velasco;1;San Ignacio de Velasco;1;Regular;81960094;81960026;HERMOGENES SALAS;R;1;169;4;
13649;2295;60700040;60700041;MOLLIPONGO;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700040;60700041;MOLLIPONGO;R;1;700;1;
13650;8805;80680055;80680056;HUAAJAHUIRA;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680055;80680056;HUAAJAHUIRA;R;1;522;2;
13651;8861;80690041;80690041;TARACOCA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690041;80690041;TARACOCA;R;1;675;5;
13652;2300;60700045;60700046;YARICOA ALTO;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700045;60700046;YARICOA ALTO;R;1;990;3;
13653;8824;80690003;80690003;CUAPATA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690003;80690003;CUAPATA;R;1;905;2;
13654;1181;50630015;50630015;SAN MIGUEL DE HUACHI;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630015;50630015;SAN MIGUEL DE HUACHI;R;1;143;3;
13655;8860;80690040;80690040;MOLAA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690040;80690040;MOLAA;R;1;756;2;
13656;15148;82190094;82190092;SAN PABLO;8;Beni;5;Moxos;1;San Ignacio;1;Regular;82190094;82190092;SAN PABLO;R;1;449;3;
13657;8769;80680015;80680015;OKARA;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680015;80680015;OKARA;R;1;92;3;
13658;2271;60700014;60700015;COPUSQUIA B;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700014;60700015;COPUSQUIA B;R;1;937;9;
13659;2260;60700001;60700002;COPUSQUIA A;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700001;60700002;COPUSQUIA A;R;1;810;7;
13660;8984;80700121;80700101;COAJACHI SEGUNDO;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700121;80700101;COAJACHI SEGUNDO;R;1;95;9;
13661;8927;80700058;80700058;TOCONGORI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700058;80700058;TOCONGORI;R;1;477;1;
13662;4590;70680097;70680097;TAJLIHUI;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680097;70680097;TAJLIHUI;R;1;71;7;
13663;8882;80700010;80700010;COAJACHI PRIMERO;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700010;80700010;COAJACHI PRIMERO;R;1;69;0;
13664;7781;80540071;80540072;MOSCOVIA;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540071;80540072;MOSCOVIA;R;1;867;3;
13665;7786;80540076;80540078;CULTURAL UNIDOS;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540076;80540078;CULTURAL UNIDOS;R;1;998;2;
13666;2273;60700016;60700017;PARETTY;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700016;60700017;PARETTY;R;1;46;6;
13667;4556;70680059;70680059;EDUARDO ABAROA;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680059;70680059;EDUARDO ABAROA;R;1;951;10;
13668;2297;60700042;60700043;KUMUCALA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700042;60700043;KUMUCALA;R;1;127;4;
13669;8943;80700074;80700075;VILLA JUPI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700074;80700075;VILLA JUPI;R;1;252;5;
13670;7785;80540075;80540077;VILLA ALIANZA;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540075;80540077;VILLA ALIANZA;R;1;848;2;
13671;4588;70680093;70680093;MARCELO QUENTA ORTIZ;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680093;70680093;MARCELO QUENTA ORTIZ;R;1;138;1;
13672;2277;60700020;60700021;SURANI;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700020;60700021;SURANI;R;1;547;9;
13673;2274;60700017;60700018;QUIRABAYA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700017;60700018;QUIRABAYA;R;1;646;7;
13674;7782;80540072;80540073;FERNANDEZ;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540072;80540073;FERNANDEZ;R;1;480;5;
13675;8925;80700056;80700056;TICOHAYA;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700056;80700056;TICOHAYA;R;1;551;7;
13676;8940;80700071;80700072;VILLA PUNI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700071;80700072;VILLA PUNI;R;1;938;6;
13677;7820;80540113;80540116;NUEVA CHUANI;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540113;80540116;NUEVA CHUANI;R;2;876;5;
13678;8920;80700051;80700051;PARAJACHI PRIMERO;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700051;80700051;PARAJACHI PRIMERO;R;1;222;5;
13679;7835;80540128;80540131;LIGIA LOPEZ DE SUAREZ;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;80540128;80540131;LIGIA LOPEZ DE SUAREZ;R;1;954;6;
13680;8762;80680007;80680007;SOQUE;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680007;80680007;SOQUE;R;1;157;9;
13681;8854;80690034;80690034;TIMUSI;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690034;80690034;TIMUSI;R;1;378;4;
13682;8924;80700055;80700055;SAN JOSE DE TIAHUANACU;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700055;80700055;SAN JOSE DE TIAHUANACU;R;1;304;8;
13683;8988;80700126;80700128;SAN JOSE;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700126;80700128;SAN JOSE;R;1;790;6;
13684;8963;80700097;80700098;LAGO SAGRADO DE TANAVACAS;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700097;80700098;LAGO SAGRADO DE TANAVACAS;R;1;282;8;
13685;8856;80690036;80690036;POCOMAYO;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690036;80690036;POCOMAYO;R;1;756;9;
13686;2290;60700035;60700036;CHILLCANI;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700035;60700036;CHILLCANI;R;1;344;9;
13687;8989;80700127;80700129;PACIFICO FELETTI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700127;80700129;PACIFICO FELETTI;R;2;383;0;
13688;8930;80700061;80700061;CHIMOCO;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700061;80700061;CHIMOCO;R;1;469;2;
13689;15192;82190155;82190164;EL COQUINAL;8;Beni;5;Moxos;1;San Ignacio;1;Regular;82190155;82190164;EL COQUINAL;R;1;618;7;
13690;8875;80700002;80700002;ESCOMA;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700002;80700002;ESCOMA;R;2;730;6;
13691;8862;80690042;80690042;CUSAHUAYA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690042;80690042;CUSAHUAYA;R;1;659;5;
13692;4566;70680070;70680070;SANTIAGO;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680070;70680070;SANTIAGO;R;1;507;6;
13693;1182;50630016;50630016;NUEVOS HORIZONTES;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630016;50630016;NUEVOS HORIZONTES;R;1;456;8;
13694;8983;80700120;80700122;MARIA AUXILIADORA;2;La Paz;4;Camacho;5;Escoma;2;Alternativa;80700120;80700122;MARIA AUXILIADORA;R;2;169;6;
13695;8964;80700098;80700099;PUSANI;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700098;80700099;PUSANI;R;1;557;3;
13696;2287;60700031;60700032;TITIJONI;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700031;60700032;TITIJONI;R;1;348;2;
13697;7925;80540244;80540256;REPUBLICA DE CUBA;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540244;80540256;REPUBLICA DE CUBA;R;1;785;6;
13698;7805;80540097;80540099;SAN ANTONIO;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540097;80540099;SAN ANTONIO;R;2;275;9;
13699;8942;80700073;80700074;GRAN PUNI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700073;80700074;GRAN PUNI;R;1;320;5;
13700;8931;80700062;80700062;QUERAJATA;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700062;80700062;QUERAJATA;R;1;224;5;
13701;8901;80700031;80700031;HUATAHUAYA;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700031;80700031;HUATAHUAYA;R;1;366;2;
13702;7892;80540205;80540199;GUALBERTO VILLARROEL III;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540205;80540199;GUALBERTO VILLARROEL III;R;1;341;8;
13703;8864;80690044;80690044;CHALLAPATA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690044;80690044;CHALLAPATA;R;1;743;1;
13704;4567;70680071;70680071;ALTO SAN JOSE;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680071;70680071;ALTO SAN JOSE;R;1;604;8;
13705;15079;82180044;82180045;NUEVA GALILEA;8;Beni;5;Moxos;1;San Ignacio;1;Regular;82180044;82180045;NUEVA GALILEA;R;1;148;3;
13706;8816;80680069;80680069;SAN LUCAS;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680069;80680069;SAN LUCAS;R;1;447;1;
13707;8921;80700052;80700052;IQUIPUNI;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700052;80700052;IQUIPUNI;R;1;754;2;
13708;4561;70680065;70680065;KELEQUELERA;2;La Paz;6;Larecaja;2;Guanay;1;Regular;70680065;70680065;KELEQUELERA;R;1;992;10;
13709;4647;70700009;70700010;SUNCALLO;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;70700009;70700010;SUNCALLO;R;1;623;8;
13710;8902;80700032;80700032;QUERAHUARI;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700032;80700032;QUERAHUARI;R;1;292;7;
13711;7824;80540117;80540120;SAN JUAN;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540117;80540120;SAN JUAN;R;1;872;8;
13712;13656;81880030;81880028;1RO. DE MAYO;7;Santa Cruz;11;?uflo De Chavez;1;Concepcion;1;Regular;81880030;81880028;1RO. DE MAYO;R;1;132;1;
13713;8965;80700099;80700100;ANACO;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700099;80700100;ANACO;R;1;543;3;
13714;15088;82190005;82190014;SAN BERNARDO;8;Beni;5;Moxos;1;San Ignacio;1;Regular;82190005;82190014;SAN BERNARDO;R;1;25;4;
13715;2275;60700018;60700019;CHIPO;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700018;60700019;CHIPO;R;1;475;2;
13716;7787;80540077;80540079;BELLA VISTA I;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540077;80540079;BELLA VISTA I;R;1;505;2;
13717;2286;60700030;60700031;CHUANI;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700030;60700031;CHUANI;R;1;182;1;
13718;2205;60680005;60680005;COTAANI;2;La Paz;6;Larecaja;4;Quiabaya;1;Regular;60680005;60680005;COTAANI;R;1;946;7;
13719;7821;80540114;80540117;SAN PEDRO DE CONDO;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540114;80540117;SAN PEDRO DE CONDO;R;2;445;5;
13720;6812;72180053;72180047;MONTE CRISTO;8;Beni;6;Marban;2;San Andres;1;Regular;72180053;72180047;MONTE CRISTO;R;1;22;1;
13721;8884;80700012;80700012;PARAJACHI SEGUNDO;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700012;80700012;PARAJACHI SEGUNDO;R;1;218;4;
13722;2304;60700049;60700050;CHEJERICO;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700049;60700050;CHEJERICO;R;1;665;2;
13723;8945;80700077;80700078;TOMOCO GRANDE;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700077;80700078;TOMOCO GRANDE;R;2;37;8;
13724;8876;80700003;80700003;BOLIVIA;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700003;80700003;BOLIVIA;R;1;90;0;
13725;2318;60700064;60700065;ACHICOYA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700064;60700065;ACHICOYA;R;1;675;3;
13726;2298;60700043;60700044;WILAJAYA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700043;60700044;WILAJAYA;R;1;876;5;
13727;7806;80540098;80540100;MERCEDES;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540098;80540100;MERCEDES;R;2;246;2;
13728;6814;72180055;72180049;COTOCA;8;Beni;6;Marban;2;San Andres;1;Regular;72180055;72180049;COTOCA;R;1;559;5;
13729;1215;50630063;50630056;JUAN PABLO II;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630063;50630056;JUAN PABLO II;R;2;510;7;
13730;1184;50630018;50630018;NARANJANI;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630018;50630018;NARANJANI;R;1;134;6;
13731;1188;50630022;50630023;POPOY;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630022;50630023;POPOY;R;2;263;7;
13732;7825;80540118;80540121;ENTRE RIOS KM. 52;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540118;80540121;ENTRE RIOS KM. 52;R;1;311;4;
13733;2313;60700059;60700060;SANTIAGO PAMPA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700059;60700060;SANTIAGO PAMPA;R;1;479;7;
13734;8866;80690047;80690047;HUANCOERO;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690047;80690047;HUANCOERO;R;1;155;3;
13735;2288;60700032;60700033;PATACUSI;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;60700032;60700033;PATACUSI;R;1;997;6;
13736;7744;80540028;80540029;SAN JUAN DE PIQUENDO;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540028;80540029;SAN JUAN DE PIQUENDO;R;1;786;9;
13737;7829;80540122;80540125;NUEVA ESPERANZA II;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540122;80540125;NUEVA ESPERANZA II;R;1;137;1;
13738;2276;60700019;60700020;SAN PABLO;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700019;60700020;SAN PABLO;R;1;761;9;
13739;15146;82190089;82190120;3 DE MAYO II;8;Beni;5;Moxos;1;San Ignacio;1;Regular;82190089;82190120;3 DE MAYO II;R;1;794;8;
13740;8814;80680067;80680068;INGENIO;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680067;80680068;INGENIO;R;1;15;3;
13741;8974;80700109;80700111;JUPPI GRANDE;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700109;80700111;JUPPI GRANDE;R;1;414;8;
13742;2201;60680001;60680001;JULIO CORDERO VILLAVICENCIO;2;La Paz;6;Larecaja;4;Quiabaya;1;Regular;60680001;60680001;JULIO CORDERO VILLAVICENCIO;R;1;19;9;
13743;2316;60700062;60700063;SANTIAGO DE MEJILLONES;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700062;60700063;SANTIAGO DE MEJILLONES;R;1;536;4;
13744;8825;80690004;80690004;PALHUAYA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690004;80690004;PALHUAYA;R;1;583;1;
13745;8918;80700048;80700048;CALANGACHI;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700048;80700048;CALANGACHI;R;1;331;0;
13746;8923;80700054;80700054;TUTUCUCHO;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700054;80700054;TUTUCUCHO;R;1;709;5;
13747;2278;60700021;60700022;CHIPUSPURI;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700021;60700022;CHIPUSPURI;R;1;420;7;
13748;6339;71840003;"71840002;71840003";"JOSE CORS MAANA;JOSE CORS TARDE";7;Santa Cruz;15;Guarayos;2;Urubicha;1;Regular;71840003;71840003;JOSE CORS TARDE;U;1;373;3;
13749;4698;70700062;70700065;QUILIMA TITICACHI;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;70700062;70700065;QUILIMA TITICACHI;R;1;671;3;
13750;6805;72180038;72180039;TAJIBOTE;8;Beni;6;Marban;2;San Andres;1;Regular;72180038;72180039;TAJIBOTE;R;1;300;9;
13751;2272;60700015;60700016;QUISANI;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700015;60700016;QUISANI;R;1;640;5;
13752;8802;80680052;80680053;YANI;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680052;80680053;YANI;R;1;345;10;
13753;4563;70680067;70680067;VILLA FLORIDA;2;La Paz;6;Larecaja;2;Guanay;1;Regular;70680067;70680067;VILLA FLORIDA;R;1;966;9;
13754;6813;72180054;72180048;LA MANGUITA;8;Beni;6;Marban;2;San Andres;1;Regular;72180054;72180048;LA MANGUITA;R;1;326;7;
13755;2210;60680010;60680010;CORIBAYA GRANDE;2;La Paz;6;Larecaja;4;Quiabaya;1;Regular;60680010;60680010;CORIBAYA GRANDE;R;1;988;5;
13756;2280;60700023;60700024;VILLA ASUNCION;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700023;60700024;VILLA ASUNCION;R;1;987;10;
13757;8922;80700053;80700053;29 DE SEPTIEMBRE;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700053;80700053;29 DE SEPTIEMBRE;R;1;192;5;
13758;8917;80700047;80700047;CARAMURI;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700047;80700047;CARAMURI;R;1;628;0;
13759;2203;60680003;60680003;CONCHUPATA;2;La Paz;6;Larecaja;4;Quiabaya;1;Regular;60680003;60680003;CONCHUPATA;R;1;28;1;
13760;2289;60700034;60700035;MACHALAYA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700034;60700035;MACHALAYA;R;1;508;8;
13761;7822;80540115;80540118;NEPTAL UNIDA;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540115;80540118;NEPTAL UNIDA;R;2;875;6;
13762;6341;71840007;"71840007;71840008";"NIO JESUS I;NIO JESUS II";7;Santa Cruz;15;Guarayos;2;Urubicha;1;Regular;71840007;71840007;NIO JESUS I;U;1;384;7;
13763;6347;71840015;71840019;CORO Y ORQUESTA URUBICHA;7;Santa Cruz;15;Guarayos;2;Urubicha;2;Alternativa;71840015;71840019;CORO Y ORQUESTA URUBICHA;U;2;178;6;
13764;6344;71840010;71840006;MARIA INES;7;Santa Cruz;15;Guarayos;2;Urubicha;1;Regular;71840010;71840006;MARIA INES;U;1;34;1;
13765;4589;70680095;70680095;SAN ISIDRO;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680095;70680095;SAN ISIDRO;R;1;416;5;
13766;4646;70700008;70700009;KANCO;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;70700008;70700009;KANCO;R;1;446;3;
13767;8928;80700059;80700059;YOCALLATA I;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700059;80700059;YOCALLATA I;R;1;710;7;
13768;8960;80700094;80700095;CHAPIA ACHULUNI;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700094;80700095;CHAPIA ACHULUNI;R;1;686;3;
13769;4642;70700004;70700004;TAJANI A;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;70700004;70700004;TAJANI A;R;1;121;3;
13770;8806;80680056;80680057;NUEVA FORTUNA;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680056;80680057;NUEVA FORTUNA;R;1;229;5;
13771;6340;71840006;"71840004;71840018;71840020";"MARIA DE LOS ANGELES MAANA;18 DE ABRIL;MARIA DE LOS ANGELES TARDE";7;Santa Cruz;15;Guarayos;2;Urubicha;1;Regular;71840006;71840020;MARIA DE LOS ANGELES TARDE;U;1;566;2;
13772;7828;80540121;80540124;2DO. SANTIAGO;2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540121;80540124;2DO. SANTIAGO;R;1;268;0;
13773;2208;60680008;60680008;MARCUPATA;2;La Paz;6;Larecaja;4;Quiabaya;1;Regular;60680008;60680008;MARCUPATA;R;1;980;7;
13774;8766;80680012;80680012;CHUSSI;2;La Paz;6;Larecaja;1;Sorata;1;Regular;80680012;80680012;CHUSSI;R;1;907;2;
13775;2279;60700022;60700023;FRANZ TAMAYO DE MOJSAHUMA;2;La Paz;4;Camacho;3;Puerto Carabuco;1;Regular;60700022;60700023;FRANZ TAMAYO DE MOJSAHUMA;R;1;167;9;
13776;2229;60680030;60680030;TACACHACA;2;La Paz;6;Larecaja;3;Tacacoma;1;Regular;60680030;60680030;TACACHACA;R;1;117;0;
13777;7870;80540175;80540181;BELLA VISTA II;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540175;80540181;BELLA VISTA II;R;1;427;9;
13778;7823;80540116;80540119;FORTALEZA;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540116;80540119;FORTALEZA;R;2;157;1;
13779;7746;80540031;80540032;SANTO DOMINGO;2;La Paz;20;Caranavi;2;Alto Beni;1;Regular;80540031;80540032;SANTO DOMINGO;R;1;160;1;
13780;6346;71840013;71840017;CERRO ALTO;7;Santa Cruz;15;Guarayos;2;Urubicha;1;Regular;71840013;71840017;CERRO ALTO;R;1;585;7;
13781;7863;80540162;"80540169;80540196";"MEJILLONES II;SIMON BOLIVAR DE EL PALMAR";2;La Paz;20;Caranavi;1;Caranavi;1;Regular;80540162;80540169;MEJILLONES II;R;1;103;10;
13782;8959;80700093;80700094;LLACHARAPI;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700093;80700094;LLACHARAPI;R;1;255;5;
13783;8929;80700060;80700060;YOCALLATA II;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700060;80700060;YOCALLATA II;R;1;327;6;
13784;8915;80700045;80700045;COTAPATA;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700045;80700045;COTAPATA;R;1;802;10;
13785;4582;70680087;70680087;FLOR HUAYCHO;2;La Paz;6;Larecaja;8;Teoponte;1;Regular;70680087;70680087;FLOR HUAYCHO;R;1;34;5;
13786;8941;80700072;80700073;YUCKA;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700072;80700073;YUCKA;R;1;272;9;
13787;4702;70700066;70700005;TAJANI B;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;70700066;70700005;TAJANI B;R;1;44;10;
13788;8863;80690043;80690043;OCOMBLAYA;2;La Paz;5;Mu?ecas;1;Chuma;1;Regular;80690043;80690043;OCOMBLAYA;R;1;516;3;
13789;8919;80700050;80700050;UPATA;2;La Paz;4;Camacho;1;Puerto Acosta;1;Regular;80700050;80700050;UPATA;R;1;538;2;
13790;2204;60680004;60680004;YANARANI;2;La Paz;6;Larecaja;4;Quiabaya;1;Regular;60680004;60680004;YANARANI;R;1;529;1;
13791;1190;50630024;50630025;MEJILLONES;2;La Paz;11;Sur Yungas;4;Palos Blancos;1;Regular;50630024;50630025;MEJILLONES;R;2;450;9;
13792;8939;80700070;80700071;COLLASUYO;2;La Paz;4;Camacho;5;Escoma;1;Regular;80700070;80700071;COLLASUYO;R;1;102;6;
13793;4644;70700006;70700007;QUILIMA CHALLAPATA;2;La Paz;4;Camacho;2;Mocomoco;1;Regular;70700006;70700007;QUILIMA CHALLAPATA;R;1;527;4;
